date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:43:25	21957/21957	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:13%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/prunus_domestica.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/prunus_domestica.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:25	23906/23906	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:13%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/blackthorn.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/blackthorn.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:25	31134/31134	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:15%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/26/Acer_campestre_002.jpg/320px-Acer_campestre_002.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/26/Acer_campestre_002.jpg/320px-Acer_campestre_002.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:26	21313/21313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:15%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a0/Amelanchier_lamarckii_bloem.jpg/300px-Amelanchier_lamarckii_bloem.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a0/Amelanchier_lamarckii_bloem.jpg/300px-Amelanchier_lamarckii_bloem.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:26	24492/24492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:15%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/21/QuinceBloom.jpg/296px-QuinceBloom.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/21/QuinceBloom.jpg/296px-QuinceBloom.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:26	21727/21727	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:15%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/0b/L.styrax-flor-1.jpg/179px-L.styrax-flor-1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/0b/L.styrax-flor-1.jpg/179px-L.styrax-flor-1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:26	32473/32473	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:15%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/5/5a/Malus_sylvestris_002.JPG/320px-Malus_sylvestris_002.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/5/5a/Malus_sylvestris_002.JPG/320px-Malus_sylvestris_002.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:26	223743/223743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:16%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/3/33/Prunus-avium.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/3/33/Prunus-avium.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:27	24952/24952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:16%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/d/d8/Pyrus_communis_a1.jpg/320px-Pyrus_communis_a1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/d/d8/Pyrus_communis_a1.jpg/320px-Pyrus_communis_a1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:27	27190/27190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:16%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/c/c3/Acer_pseudoplatanus_001.jpg/320px-Acer_pseudoplatanus_001.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/c/c3/Acer_pseudoplatanus_001.jpg/320px-Acer_pseudoplatanus_001.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:27	18086/18086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:16%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/1/14/Aesculus_hippocastanum_23.jpg/180px-Aesculus_hippocastanum_23.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/1/14/Aesculus_hippocastanum_23.jpg/180px-Aesculus_hippocastanum_23.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:27	36441/36441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:16%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/af/Crataegus_monogyna_002.JPG/320px-Crataegus_monogyna_002.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/af/Crataegus_monogyna_002.JPG/320px-Crataegus_monogyna_002.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:27	26567/26567	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/6/64/Halesia_carolina1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/6/64/Halesia_carolina1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:28	80612/80612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/6/6d/Elaeagnus_umbellata1.jpg/450px-Elaeagnus_umbellata1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/6/6d/Elaeagnus_umbellata1.jpg/450px-Elaeagnus_umbellata1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:28	33272/33272	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/06/Sorbus_aucuparia_in_Donetsk_4.jpg/320px-Sorbus_aucuparia_in_Donetsk_4.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/06/Sorbus_aucuparia_in_Donetsk_4.jpg/320px-Sorbus_aucuparia_in_Donetsk_4.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:28	47719/47719	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/e3/Tree_flower_dsc00980.jpg/320px-Tree_flower_dsc00980.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/e3/Tree_flower_dsc00980.jpg/320px-Tree_flower_dsc00980.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:28	37107/37107	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/3/33/Sorbus_aria_a2.jpg/320px-Sorbus_aria_a2.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/3/33/Sorbus_aria_a2.jpg/320px-Sorbus_aria_a2.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:29	24823/24823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:17%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/ea/Ilex_aquifolium_003.JPG/320px-Ilex_aquifolium_003.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/ea/Ilex_aquifolium_003.JPG/320px-Ilex_aquifolium_003.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:29	20429/20429	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:18%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/b/b7/Mespilus_germanica_Mispel_bloem.jpg/320px-Mespilus_germanica_Mispel_bloem.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/b/b7/Mespilus_germanica_Mispel_bloem.jpg/320px-Mespilus_germanica_Mispel_bloem.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:29	23689/23689	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:18%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/lime_150p.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/lime_150p.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:29	13246/13246	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:18%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/f/fd/Ptelea_trifoliata_20050606_640_part.jpg/178px-Ptelea_trifoliata_20050606_640_part.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/f/fd/Ptelea_trifoliata_20050606_640_part.jpg/178px-Ptelea_trifoliata_20050606_640_part.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:29	37131/37131	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:18%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/2d/Robinia-pseudoacacia-12-V-2007-6025.jpg/320px-Robinia-pseudoacacia-12-V-2007-6025.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/2/2d/Robinia-pseudoacacia-12-V-2007-6025.jpg/320px-Robinia-pseudoacacia-12-V-2007-6025.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:30	46966/46966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:18%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/5/5e/Robinia-hispida1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/5/5e/Robinia-hispida1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:30	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:29%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a4/Liriodendron_tulipifera_Bl%c3%83%c2%bcte_im_Detail.JPG/320px-Liriodendron_tulipifera_Bl%c3%83%c2%bcte_im_Detail.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a4/Liriodendron_tulipifera_Bl%c3%83%c2%bcte_im_Detail.JPG/320px-Liriodendron_tulipifera_Bl%c3%83%c2%bcte_im_Detail.JPG	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:30	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:29%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/8/89/Bl%c3%83%c2%bcte_Edelkastanie.jpg/320px-Bl%c3%83%c2%bcte_Edelkastanie.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/8/89/Bl%c3%83%c2%bcte_Edelkastanie.jpg/320px-Bl%c3%83%c2%bcte_Edelkastanie.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:30	499350/499350	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/7/72/Aesculus_indica_Sydney_Pearce.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/7/72/Aesculus_indica_Sydney_Pearce.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:30	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:29%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/e6/Bl%c3%83%c2%bcten_der_Sommerlinde.JPG/320px-Bl%c3%83%c2%bcten_der_Sommerlinde.JPG	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/e/e6/Bl%c3%83%c2%bcten_der_Sommerlinde.JPG/320px-Bl%c3%83%c2%bcten_der_Sommerlinde.JPG	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:31	19438/19438	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/Albizia_julibrissin.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/Albizia_julibrissin.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:31	15760/15760	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/cotinus_obovatus_David_Hawgood_ccbysa20.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/cotinus_obovatus_David_Hawgood_ccbysa20.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:31	15890/15890	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/shutterstock_555474718Optimized.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/shutterstock_555474718Optimized.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:31	29041/29041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/c/c6/Catalpa_bignonioides_inflorescence.jpg/320px-Catalpa_bignonioides_inflorescence.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/c/c6/Catalpa_bignonioides_inflorescence.jpg/320px-Catalpa_bignonioides_inflorescence.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:32	23560/23560	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/9/98/Eucryphia_glutinosa1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/9/98/Eucryphia_glutinosa1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:32	29529/29529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/b/b2/Koelreuteria-paniculata-flowers.jpg/234px-Koelreuteria-paniculata-flowers.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/b/b2/Koelreuteria-paniculata-flowers.jpg/234px-Koelreuteria-paniculata-flowers.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:32	15049/15049	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:19%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/Hibiscus_Syriacus.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/Hibiscus_Syriacus.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:32	168680/168680	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/Aesculus_parviflora_Stanley_Park_400px.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/Aesculus_parviflora_Stanley_Park_400px.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:32	82525/82525	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/400px-Chitalpa_tashkentensis__Pink_Dawn_.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/400px-Chitalpa_tashkentensis__Pink_Dawn_.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:33	36704/36704	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/9/9d/PagodaTreeFlowers.jpg/320px-PagodaTreeFlowers.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/9/9d/PagodaTreeFlowers.jpg/320px-PagodaTreeFlowers.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:33	48009/48009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/5/59/Evodia_hupehensis_a1.jpg/320px-Evodia_hupehensis_a1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/5/59/Evodia_hupehensis_a1.jpg/320px-Evodia_hupehensis_a1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:33	24141/24141	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a8/LigustrumLucidumFlowers.jpg/320px-LigustrumLucidumFlowers.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/a/a8/LigustrumLucidumFlowers.jpg/320px-LigustrumLucidumFlowers.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:33	19968/19968	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/Clerodendrum-trichotomum.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/Clerodendrum-trichotomum.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:33	103256/103256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/Heptacodiummiconioides.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/Heptacodiummiconioides.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:34	18055/18055	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/Lagerstroemia_indica.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/Lagerstroemia_indica.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:34	26511/26511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/04/Eriobotrya_japonica_flowers.jpg/320px-Eriobotrya_japonica_flowers.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/wikipedia/commons/thumb/0/04/Eriobotrya_japonica_flowers.jpg/320px-Eriobotrya_japonica_flowers.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:34	13434/13434	---M--	200	added ('OK')	image/gif	date:Thu,%2026%20Jun%202025%2015:50:20%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/giff/strawberry1.gif	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/giff/strawberry1.gif	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:35	147142/147142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:50:21%20GMT	https://www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/Vitex_agnus-castus_1.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/trees/tree-resize-150px/JPEG/Vitex_agnus-castus_1.jpg	(from https://www.urbanbees.co.uk/trees/trees.html)
17:43:35	6023/6023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202025%2022:23:31%20GMT	https://www.urbanbees.co.uk/plants/plants_jpegs/Allium.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/plants/plants_jpegs/Allium.jpg	(from https://www.urbanbees.co.uk/partners/partners.html)
17:43:35	8051/8051	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Jun%202025%2013:21:13%20GMT	https://www.urbanbees.co.uk/partners/weil.html	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/partners/weil.html	(from https://www.urbanbees.co.uk/partners/partners.html)
17:43:35	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:34%20GMT	https://www.urbanbees.co.uk/gallery/index.htm	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/gallery/index.htm	(from https://www.urbanbees.co.uk/partners/partners.html)
17:43:36	75851/75851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2013:21:24%20GMT	https://www.urbanbees.co.uk/images/TheGoodBeefrontcover.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/TheGoodBeefrontcover.jpg	(from https://www.urbanbees.co.uk/shop/books.html)
17:43:36	34658/34658	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202025%2022:26:06%20GMT	https://www.urbanbees.co.uk/images/goodbee.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/goodbee.jpg	(from https://www.urbanbees.co.uk/shop/books.html)
17:43:36	19817/19817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202025%2022:26:06%20GMT	https://www.urbanbees.co.uk/images/2_page_pics/KBAMH.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/2_page_pics/KBAMH.jpg	(from https://www.urbanbees.co.uk/shop/books.html)
17:43:36	24986/24986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Aug%202025%2022:26:06%20GMT	https://www.urbanbees.co.uk/images/2_page_pics/a%20world%20without%20bees%20paper%20back.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/2_page_pics/a%20world%20without%20bees%20paper%20back.jpg	(from https://www.urbanbees.co.uk/shop/books.html)
17:43:37	24777/24777	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2015:48:46%20GMT	https://www.urbanbees.co.uk/images/2_page_pics/beekeeper_117px.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/2_page_pics/beekeeper_117px.jpg	(from https://www.urbanbees.co.uk/who/who.html)
17:43:37	9952/9952	---M--	200	added ('OK')	text/html	date:Thu,%2026%20Jun%202025%2013:21:23%20GMT	https://www.urbanbees.co.uk/books/goodbeebook.html	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/books/goodbeebook.html	(from https://www.urbanbees.co.uk/who/who.html)
17:43:37	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:36%20GMT	https://www.urbanbees.co.uk/maps/map_intro.htm	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/maps/map_intro.htm	(from https://www.urbanbees.co.uk/who/who.html)
17:43:37	26509/26509	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jun%202025%2012:55:52%20GMT	https://www.urbanbees.co.uk/images/2_page_pics/bees_on_frames.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/2_page_pics/bees_on_frames.jpg	(from https://www.urbanbees.co.uk/contact/contact.html)
17:43:37	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:36%20GMT	https://www.urbanbees.co.uk/gallery/index.htm	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/gallery/index.htm	(from https://www.urbanbees.co.uk/contact/contact.html)
17:43:38	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Tue,%2019%20Aug%202025%2016:43:37%20GMT	http://connect.facebook.net/en_GB/all.js	C:/My%20Web%20Sites/website/connect.facebook.net/en_GB/all.76.delayed	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
17:43:38	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:37%20GMT	https://www.urbanbees.co.uk/chrome-extension://	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/chrome-extension_/index.html	(from https://www.instagram.com/embed.js)
17:43:38	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:37%20GMT	https://www.urbanbees.co.uk/$1/	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/$1/index.html	(from https://www.instagram.com/embed.js)
17:43:38	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:37%20GMT	https://www.urbanbees.co.uk/embed/	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/embed/index.html	(from https://www.instagram.com/embed.js)
17:43:39	3091/3091	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a7df87de8483ec4cff768960d7072bc1%22	https://connect.facebook.net/en_GB/all.js	C:/My%20Web%20Sites/website/connect.facebook.net/en_GB/all.js	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
17:43:39	21498/21498	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2010:06:49%20GMT	https://www.urbanbees.co.uk/images/1_logos/ub_logo_201px.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/1_logos/ub_logo_201px.jpg	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
17:43:39	212/212	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Aug%202025%2016:43:38%20GMT	https://www.urbanbees.co.uk/captioned/	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/captioned/index.html	(from https://www.instagram.com/embed.js)
17:43:39	91979/91979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2010:13:59%20GMT	https://www.urbanbees.co.uk/images/1_frontpage/martha.jpg	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/images/1_frontpage/martha.jpg	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
17:43:40	10464000/10464000	---M--	200	added ('OK')	audio/mpeg	date:Fri,%2029%20Apr%202022%2010:13:56%20GMT	https://www.urbanbees.co.uk/audio/Martha%20Bees%20final_.mp3	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/audio/Martha%20Bees%20final_.mp3	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
17:43:40	99386/99386	---M--	200	added ('OK')	application/javascript	date:Thu,%2026%20Jun%202025%2015:51:00%20GMT	https://www.urbanbees.co.uk/widgets.js	C:/My%20Web%20Sites/website/www.urbanbees.co.uk/widgets.js	(from https://www.urbanbees.co.uk/bbc_today_programme/index.html)
